,주소,이름,위도,경도
1314,서울특별시 은평구 통일로65길 10-6 (대조동),M&A,37.6094823,126.9299347
1315,서울특별시 은평구 통일로 855-14 (갈현동),샤인힐 호텔,37.6263754,126.9168789
1316,서울특별시 은평구 연서로28길 9 (대조동),K(케이),37.617812,126.9212033
1317,서울특별시 은평구 통일로65길 10-2 (대조동),솔호텔(SOL HOTEL),37.6090891,126.9292242
1318,서울특별시 은평구 은평로 233 (녹번동),S모텔,37.6011849,126.9335382
1319,서울특별시 은평구 수색로 269-22 (수색동),성림여관,37.5824463,126.8938983
1320,서울특별시 은평구 응암로9길 6-11 (응암동),와이호텔,37.5878546,126.9158839
1321,서울특별시 은평구 연서로28길 21-1 (대조동),폼호텔,37.6170178,126.9221458
1322,서울특별시 은평구 통일로 708-7 (불광동),디.유(D.U)호텔,37.6117515,126.9379666
1323,서울특별시 은평구 가좌로7나길 15 (응암동),킹모텔,37.5849987,126.9189676
1324,서울특별시 은평구 진흥로 136 (녹번동),호텔루136,37.6076782,126.925248
1325,서울특별시 은평구 통일로80길 7-3 (불광동),아비숑(B),37.6205446,126.9224093
1326,서울특별시 은평구 진흥로 205 (불광동),벨라지오관광호텔,37.6094109,126.9319982
1327,서울특별시 은평구 연서로28길 10 (대조동),가든모텔,37.6177612,126.9209684
1328,서울특별시 은평구 진흥로 138 (녹번동),라비야호텔,37.6078821,126.9254806
1329,'서울특별시 은평구 응암로11길 12-2 (응암동61)',호텔시크,37.5887716,126.9155592
1330,서울특별시 은평구 통일로 585-1 (응암동),호텔씨에스에비뉴,37.5917031,126.9147286
1331,'서울특별시 서대문구 신촌로 141 은하빌딩 678층 (대현동)',위고인 호스텔,37.5568308,126.9415534
1332,'서울특별시 서대문구 이화여대1안길 15 45678층 (대현동)',디케이하우스,37.5575081,126.9442353
1333,서울특별시 서대문구 신촌로 115-6 (창천동),호텔 풀하우스,37.5570799,126.9314927
1334,서울특별시 서대문구 수색로 34-6 (남가좌동),더그레이,37.5696269,126.9153093
1335,서울특별시 서대문구 통일로 143-1 (냉천동),테마모텔,37.5668507,126.9640485
1336,서울특별시 서대문구 신촌로 145 (대현동),호텔굳타임,37.5576095,126.9449016
1337,서울특별시 서대문구 연세로2길 34 (창천동),호텔 플러스,37.55618020000001,126.9387331
1338,서울특별시 중구 퇴계로 449-17 (황학동),크리스티2,37.5673623,127.020274
1339,서울특별시 서대문구 신촌로37길 17-2 (북아현동),경북여관,37.5580005,126.9572669
1340,서울특별시 서대문구 연세로2길 49 (창천동),오렌지카운티,37.5565805,126.939462
1341,서울특별시 서대문구 연세로4길 12 (창천동),그랜드모텔,37.5569966,126.937738
1342,서울특별시 서대문구 연세로2가길 12 (창천동),호텔제이드,37.5564587,126.9376472
1343,서울특별시 서대문구 연세로2나길 9 (창천동),나인스타호텔1,37.5565581,126.9378755
1344,'서울특별시 서대문구 신촌로 155 8층 (대현동)',서울그랜드호스텔이대,37.5606558,126.9465796
1345,서울특별시 서대문구 연세로2길 23 (창천동),슈미에르모텔,37.5561914,126.9381818
1346,서울특별시 서대문구 연희로 44 (연희동),연희장,37.5624973,126.9279551
1347,서울특별시 서대문구 연세로2나길 7 (창천동),나인스타2,37.5564466,126.9379982
1348,서울특별시 서대문구 통일로9길 6-8 (냉천동),그린파크,37.5674095,126.964472
1349,서울특별시 서대문구 연희로 353 (홍은동),스위스그랜드호텔,37.5899987,126.9347452
1350,서울특별시 서대문구 연세로2다길 5 (창천동),터치,37.5564884,126.9385454
1351,서울특별시 서대문구 연세로2길 13 (창천동),디,37.5560428,126.9376825
1352,서울특별시 서대문구 응암로1길 3 (북가좌동),제이모텔,37.5809276,126.9114862
1353,서울특별시 서대문구 수색로 32-11 (남가좌동),회림장,37.5697008,126.9155064
1354,서울특별시 서대문구 응암로 130 (북가좌동),리베로모텔,37.5838784,126.9146078
1355,서울특별시 서대문구 연세로2마길 20 (대현동),디토,37.55796,126.9422765
1356,서울특별시 서대문구 연세로2다길 11-1 (창천동),호텔 쎄븐,37.5568318,126.9387511
1357,서울특별시 서대문구 신촌로 87-20 (창천동),킴스테이,37.5603666,126.9340513
1358,서울특별시 양천구 목동중앙북로14길 7 2층 (목동),강촌여인숙,37.545953,126.8734245
1359,서울특별시 서대문구 연세로2나길 20 (창천동),모네,37.5569474,126.9383771
1360,서울특별시 서대문구 연세로2길 55 (창천동),피오나모텔,37.5567329,126.9397767
1361,서울특별시 서대문구 세검정로 59 (홍제동),봉산,37.5931522,126.9472886
1362,서울특별시 서대문구 연세로2가길 6 (창천동),쟈스민,37.5562049,126.9375772
1363,서울특별시 서대문구 연세로2가길 16 (창천동),시몽,37.5567086,126.9376799
1364,서울특별시 서대문구 충정로 76 (미근동),신라스테이 서대문,37.562755,126.9671771
1365,서울특별시 서대문구 신촌역로 7 (대현동),신촌 에버에이트 레지던스호텔,37.5584845,126.942202
1366,'서울특별시 서대문구 연희로 87 23층 (연희동)',연희장,37.5660689,126.9300354
1367,서울특별시 서대문구 연세로2길 15-4 (창천동),야자,37.5561833,126.9378763
1368,서울특별시 서대문구 연세로2길 66 (창천동),힐스,37.5566816,126.9404848
1369,서울특별시 서대문구 이화여대3길 33 (대현동),참호텔,37.5578018,126.9438282
1370,서울특별시 서대문구 세무서7길 6-3 (홍제동),화성장,37.591473,126.9466148
1371,서울특별시 서대문구 신촌로37길 11 (북아현동),성덕,37.557898,126.9570906
1372,서울특별시 서대문구 연세로2나길 15 (창천동),크럭스,37.5567866,126.9380398
1373,서울특별시 서대문구 연세로2길 15-3 (창천동),쉬크,37.5561861,126.9376884
1374,서울특별시 서대문구 연세로2나길 24 (창천동),데이지,37.55698270000001,126.9385033
1375,서울특별시 서대문구 통일로40길 11-1 (홍제동),동양,37.5903302,126.9433574
1376,서울특별시 양천구 곰달래로 25 3층 (신월동),왕실장,37.52999070000001,126.8356647
1377,서울특별시 양천구 신월로 326 2~3층 (신정동),토마토,37.5213127,126.8572278
1378,서울특별시 서대문구 수색로2길 30-8 (남가좌동),뉴모텔,37.57028,126.9163696
1379,서울특별시 서대문구 수색로4길 3-8 (남가좌동),대도장여관,37.5701434,126.9147347
1380,서울특별시 서대문구 연세로2길 27-3 (창천동),이채3,37.5563586,126.9383368
1381,서울특별시 서대문구 연세로2길 46 (창천동),맥,37.5563445,126.939368
1382,서울특별시 서대문구 통일로 432-3 (홍제동),성도,37.5936138,126.9463094
1383,서울특별시 서대문구 세검정로1길 18 (홍은동),대왕,37.5922357,126.9428277
1384,서울특별시 서대문구 연세로4길 16 (창천동),호텔림,37.5568885,126.9379467
1385,서울특별시 서대문구 연세로2길 48 (창천동),모모호텔,37.5563962,126.9395144
1386,서울특별시 서대문구 세무서길 25 (홍제동),원일장,37.5890802,126.9453373
1387,서울특별시 서대문구 연세로2가길 3 (창천동),신촌라싸 관광호텔,37.5560742,126.9373708
1388,'서울특별시 서대문구 신촌로 155 6층 (대현동)',궁전호스텔,37.5602683,126.9479111
1389,서울특별시 서대문구 연세로2나길 11 (창천동),애니타임 호텔,37.5565631,126.9380317
1390,서울특별시 서대문구 연세로2나길 5 (창천동),밀하우스,37.5565948,126.9342646
1391,'서울특별시 서대문구 통일로42길 6 12층 (홍은동)',유진장,37.5919617,126.9420163
1392,서울특별시 서대문구 모래내로 351 (홍은동),장미여관,37.5814113,126.9352752
1393,서울특별시 서대문구 통일로40안길 21 (홍제동),리치빌,37.5910399,126.9441196
1394,서울특별시 서대문구 연세로2나길 8 (창천동),바론드 파리 호텔,37.5564773,126.9383068
1395,서울특별시 서대문구 간호대로1길 36 (홍제동),폼모텔,37.5950778,126.9479964
1396,서울특별시 중구 난계로11길 13 (황학동),크리스티,37.5659162,127.0226746
1397,서울특별시 서대문구 연세로4길 16 (창천동121),포레스타,37.5568885,126.9379467
1398,서울특별시 서대문구 통일로 479-6 (홍제동),오렌지,37.5943456,126.9505749
1399,서울특별시 서대문구 신촌로 31-1 (창천동),아담,37.5590369,126.9372767
1400,서울특별시 서대문구 통일로37나길 21 (홍제동),청자모텔,37.5868618,126.9433124
1401,서울특별시 서대문구 수색로4길 3-12 (남가좌동),서울,37.5702533,126.9146426
1402,서울특별시 서대문구 연세로4길 7 (창천동),코자모텔(COZA),37.5570473,126.9373627
1403,서울특별시 서대문구 연세로2나길 3 (창천동),캠퍼스,37.556225,126.938007
1404,서울특별시 서대문구 증가로 261 (북가좌동),백련장,37.5792206,126.9151521
1405,서울특별시 양천구 신목로 119 2~3층 (목동),잠모텔,37.5250235,126.8762361
1406,서울특별시 양천구 화곡로 102 2층 (신월동),청춘여관,37.5393694,126.8333679
1407,서울특별시 중구 충무로 24 (인현동1가),더쉐어(The Share),37.5659104,126.9949454
1408,서울특별시 마포구 서강로20길 24 (노고산동),와이(Y)호텔,37.5534257,126.9362874
1409,서울특별시 마포구 백범로4길 16 (노고산동),호텔고구마,37.5549039,126.9345483
1410,서울특별시 마포구 신촌로18길 9 (노고산동),24게스트하우스신촌,37.5549684,126.9351468
1411,서울특별시 마포구 서강로18길 29 (노고산동),성도장여관,37.5527374,126.9361394
1412,서울특별시 마포구 백범로 22-6 (노고산동),DH 신촌하우스,37.5538015,126.9421542
1413,서울특별시 중구 퇴계로 115 4-17층 (충무로1가),모헤닉 호텔 서울 명동,37.5609432,126.9825464
1414,서울특별시 마포구 동교로 162-7 (서교동),호텔디오레,37.5555353,126.920378
1415,'서울특별시 마포구 동교로 217 2층3층4층층 (동교동)',버틀러리,37.5576862,126.923487
1416,서울특별시 마포구 굴레방로7길 34 (아현동),대명,37.5562844,126.9536408
1417,서울특별시 마포구 신촌로18길 15 (노고산동),한강모텔,37.5548171,126.9350561
1418,서울특별시 강북구 도봉로73길 31 (수유동),필모텔,37.6328997,127.0227565
1419,서울특별시 마포구 신촌로16길 16 (노고산동),코코레지던스,37.5549776,126.9345694
1420,서울특별시 마포구 희우정로3길 13 (합정동),영스테이(YOUNG STAY),37.5494075,126.9070729
1421,서울특별시 마포구 양화로 16 (합정동),준희빈,37.5481017,126.9111422
1422,서울특별시 마포구 서강로18길 8 (노고산동),메이저호텔,37.5534621,126.9353651
1423,'서울특별시 마포구 희우정로 90 샤이닝글로리하우스 (망원동)',샤이닝글로리하우스,37.5539004,126.9029273
1424,'서울특별시 마포구 양화로 188 애경타워 숙박시설 (동교동)',홀리데이 인 익스프레스 서울 홍대,37.55752160000001,126.9266794
1425,서울특별시 마포구 연희로 27 (동교동),클레오,37.5613475,126.9266598
1426,서울특별시 마포구 월드컵로7길 13-7 (합정동),캐슬모텔,37.5523319,126.9114258
1427,서울특별시 마포구 양화로 112 2층~11층층 (서교동),메리골드호텔,37.5532644,126.9197566
1428,서울특별시 마포구 서강로18길 23 (노고산동),골드스테이,37.5529457,126.936056
1429,서울특별시 마포구 신촌로 190-4 (염리동),혜성,37.5564749,126.9470986
1430,서울특별시 강북구 삼양로41길 5 (미아동),러브모텔,37.6215554,127.0254727
1431,서울특별시 서초구 강남대로 253 (서초동),준타워,37.48589,127.0327662
1432,서울특별시 마포구 신촌로30길 3-12 (아현동),신도여관,37.5567874,126.952648
1433,서울특별시 마포구 도화길 12-5 (도화동),한일여관,37.5397849,126.9479976
1434,서울특별시 마포구 백범로2길 19 (노고산동),리치호텔,37.5530295,126.9381554
1435,서울특별시 마포구 서강로18길 10 (노고산동),두드림,37.5533402,126.9354393
1436,'서울특별시 마포구 백범로2길 24 (노고산동(노고산동106-91에서 번지분할변경))',신촌 시스터즈,37.5536795,126.9356739
1437,서울특별시 마포구 삼개로 13 (도화동),가나모텔,37.5390926,126.9476554
1438,서울특별시 마포구 서강로20길 30 (노고산동),루디(Ludi),37.5530726,126.936344
1439,서울특별시 마포구 마포대로 58 (도화동),서울가든호텔,37.5380658,126.9465824
1440,서울특별시 마포구 서강로 19 (신정동),케이호스텔,37.5492914,126.9321631
1441,서울특별시 마포구 백범로4길 14 (노고산동),호텔엠,37.5527799,126.9362508
1442,서울특별시 마포구 양화로 15 (합정동),써클호텔,37.5488376,126.9107298
1443,서울특별시 마포구 양화로 16 (합정동),준희빈호텔,37.5481017,126.9111422
1444,서울특별시 마포구 백범로2길 14 (노고산동),미성여인숙,37.5541169,126.9361458
1445,서울특별시 마포구 와우산로3길 34 (상수동),에이레이 모텔,37.5459022,126.9210522
1446,서울특별시 마포구 월드컵로11길 8 (망원동),남양,37.5548949,126.9103949
1447,'서울특별시 마포구 마포대로 83 (도화동 신라스테이마포 )',신라스테이 마포,37.542767,126.94967
1448,'서울특별시 마포구 월드컵북로 31 ONE&ONLY 관광호텔 (서교동)',아만티 호텔(Amanti Hotel),37.5570419,126.9184743
1449,서울특별시 마포구 백범로2길 38 (노고산동),한도여관,37.553427,126.9349774
1450,서울특별시 마포구 양화로19길 20 (동교동),미성,37.5583469,126.9239763
1451,서울특별시 마포구 서강로18길 16 (노고산동),라세느,37.5531789,126.9356419
1452,서울특별시 마포구 양화로 177-1 (동교동),나비 호스텔,37.55706730000001,126.9284177
1453,서울특별시 마포구 홍익로5길 32 (서교동),나인브릭(9BRICK),37.5537839,126.9204972
1454,서울특별시 마포구 양화로 11 (합정동),남경장호텔,37.5487627,126.9101333
1455,서울특별시 마포구 대흥로30길 23 (염리동),호성여관,37.5564069,126.9473565
1456,서울특별시 마포구 성미산로 3 (성산동),성미,37.5582636,126.9086175
1457,서울특별시 마포구 홍익로5안길 34 (서교동),동경모텔,37.5533549,126.9209742
1458,서울특별시 마포구 잔다리로 67 (서교동),호텔야자 홍대점,37.5535332,126.9168317
1459,서울특별시 마포구 서강로20길 26-8 (노고산동),한림아카데미텔,37.5531399,126.9361144
1460,서울특별시 관악구 신림로64길 29 K2호텔 (신림동),k2호텔,37.48525,126.931366
1461,서울특별시 마포구 마포대로12길 31 (공덕동),나루호스텔,37.5470612,126.954604
1462,서울특별시 마포구 서강로 128 (노고산동),에스호텔,37.5538162,126.9367619
1463,서울특별시 마포구 양화로 86 (서교동),호텔 더디자이너스 홍대,37.557643,126.926422
1464,'서울특별시 마포구 월드컵북로 120 1층 (성산동)',더엠호텔,,
1465,서울특별시 마포구 마포대로12길 37 (공덕동),록수,37.5471218,126.9547513
1466,서울특별시 종로구 종로31길 12-5 (종로5가),24 게스트하우스,37.5716396,127.0000803
1467,서울특별시 마포구 신촌로18길 21 (노고산동),K-신촌(Shinchon) 2,37.554492,126.9348706
1468,서울특별시 마포구 신촌로18길 15-3 (노고산동),스카이모텔,37.5547843,126.9352071
1469,서울특별시 마포구 월드컵북로 60 (성산동),귀빈장여관,37.5697271,126.9029931
1470,'서울특별시 마포구 서강로20길 20 (노고산동외9필지(106-121314162728293478))',라뉘호텔,37.5534257,126.9362874
1471,서울특별시 마포구 동교로 142-13 (서교동),NEO SEOUL,37.5546115,126.9181878
1472,서울특별시 강남구 언주로87길 32 (역삼동),아나호텔,37.5011592,127.040503
1473,서울특별시 마포구 양화로 141 (동교동),(주)호텔롯데 L7 홍대,37.5576862,126.923487
1474,서울특별시 마포구 마포대로4라길 21 (도화동),마포레지던스,37.5373652,126.9465278
1475,서울특별시 마포구 마포대로 109 (공덕동),(주)호텔롯데롯데시티호텔마포,37.548582,126.9588037
1476,서울특별시 마포구 신촌로18길 15-6 (노고산동),Blue맨션,37.55463719999999,126.9351854
1477,서울특별시 마포구 양화로1길 7 (합정동),남경호텔,37.5489453,126.9104871
1478,서울특별시 마포구 서강로18길 19 (노고산동),아이다호텔(AIDA),37.5530927,126.9359668
1479,서울특별시 마포구 서강로 134 (노고산동),위드,37.5538162,126.9367619
1480,서울특별시 마포구 마포대로 92 효성해링턴 스퀘어 8~24층 (도화동),글래드호텔 마포,37.5426955,126.9517408
1481,서울특별시 마포구 서강로16길 63 (신수동),일육육삼,37.551451,126.9369714
1482,서울특별시 마포구 월드컵북로9길 7 (성산동),성산장,37.559643,126.912019
1483,서울특별시 마포구 양화로 94 (서교동),보보호텔,37.55228040000001,126.9181728
1484,서울특별시 마포구 신촌로 152 (노고산동),에이치에비뉴 호텔 이대점,37.5538162,126.9367619
1485,서울특별시 마포구 마포대로14길 21 (공덕동),예원장,37.5480479,126.9565653
1486,서울특별시 마포구 서강로18길 13 (노고산동),호텔서강스테이,37.5534298,126.9357787
1487,서울특별시 중구 세종대로16길 22 지상2층~11층 (북창동),트레블로지 명동 시티홀 호텔,37.5579667,126.9737648
1488,서울특별시 양천구 가로공원로 113 2층 (신월동),로즈모텔,37.5361487,126.8285866
1489,서울특별시 양천구 가로공원로 157 1~3층 (신월동),S모텔,37.536869,126.8334532
1490,서울특별시 양천구 중앙로 245 2~3층 (신정동),금호장여관,37.5183054,126.8532703
1491,서울특별시 양천구 곰달래로 33 2층 (신월동),태양장여관,37.5300562,126.8363629
1492,서울특별시 양천구 가로공원로 167 캠프관광호텔 지하 1~10층 (신월동),캠프관광호텔,37.5353405,126.8326895
1493,서울특별시 양천구 공항대로 612 3~4층 (목동),월드파크,37.5494454,126.864495
1494,서울특별시 서대문구 충정로6길 49-4 (미근동),영빈여관,37.5625466,126.9673543
1495,서울특별시 마포구 백범로2길 35 (노고산동),초콜렛트리,37.5533551,126.935189
1496,서울특별시 마포구 월드컵북로58길 15 (상암동),스탠포드호텔서울,37.5818178,126.8867568
1497,서울특별시 중구 창경궁로 20 (예관동),로컬스티치 크리에이터타운 을지로,37.5644436,126.9985618
1498,서울특별시 강서구 곰달래로 68 (화곡동),도고장,37.5299965,126.8402807
1499,서울특별시 강서구 방화동로 19-10 (방화동),금강여관,37.563336,126.8092902
1500,서울특별시 강서구 강서로7길 129 (화곡동),일쏠레,37.5286713,126.8405761
1501,서울특별시 강서구 강서로5가길 14 (화곡동),여우잠,37.5292263,126.8472924
1502,서울특별시 강서구 강서로5나길 136 (화곡동.49),씨엘호텔(CL HOTEL),37.5283823,126.8405964
1503,서울특별시 강서구 화곡로 327 (화곡동),이지갤러리관광호텔,37.5532602,126.8505065
1504,서울특별시 강서구 강서로 400 (등촌동),에스알호텔,37.5535944,126.8412653
1505,서울특별시 강서구 양천로 54 (방화동),대우장,37.5833784,126.8192559
1506,서울특별시 강서구 방화동로 10-1 (공항동),평화장,37.5620131,126.8088268
1507,서울특별시 강서구 곰달래로 247 (화곡동),킴스테이9,37.5321432,126.8605032
1508,서울특별시 강서구 강서로5나길 30 (화곡동),볼(VOLL) 관광호텔,37.5286767,126.8465587
1509,서울특별시 강서구 곰달래로 70-1 (화곡동),해담채 스테이,37.529977,126.8405842
1510,서울특별시 강서구 곰달래로24길 35 (화곡동),드어반관광호텔,37.5342581,126.8538204
1511,서울특별시 강서구 곰달래로16길 20 (화곡동),세븐,37.5291666,126.840091
1512,서울특별시 강서구 화곡로44가길 21 (화곡동),초이스,37.5488816,126.847688
1513,'서울특별시 강서구 강서로5나길 10-3 (화곡동.8)',러쉬,37.5287893,126.8474722
1514,서울특별시 강서구 화곡로42나길 31 (화곡동),팰리스,37.5478183,126.84685
1515,서울특별시 강서구 곰달래로16길 26 (화곡동),로데오모텔,37.5289648,126.8400941
1516,서울특별시 강서구 강서로5가길 34 (화곡동),디오스,37.529183,126.8460916
1517,서울특별시 강서구 월정로20길 6 (화곡동),로얄모텔,37.5294813,126.8389231
1518,서울특별시 강서구 방화동로1길 5 (방화동),한성여관,37.5621537,126.8078455
1519,서울특별시 강서구 월정로20길 22 (화곡동),청아여관,37.5295215,126.8398083
1520,서울특별시 강서구 공항대로 14-1 (공항동),썸모텔,37.5612322,126.8088562
1521,서울특별시 강서구 강서로5가길 17 (화곡동),그레이스모텔,37.5289363,126.846936
1522,서울특별시 강서구 우장산로16길 7 (화곡동),씨네마,37.5527671,126.849929
1523,'서울특별시 강서구 강서로 337 (내발산동.10)',리츠모텔,37.55788,126.8278119
1524,서울특별시 강서구 월정로20길 67 (화곡동),쉐르빌모텔,37.5299139,126.8424191
1525,서울특별시 강서구 곰달래로24길 26 (화곡동),리치모텔,37.5293752,126.8470344
1526,서울특별시 강서구 강서로5가길 24 (화곡동),호텔초콜렛,37.5292992,126.8467279
1527,서울특별시 강서구 월정로20길 47 (화곡동),골든프라자,37.5298528,126.8412491
1528,서울특별시 강서구 월정로18길 9 (화곡동),아리아모텔,37.5293516,126.8393844
1529,서울특별시 강서구 곰달래로 72 (화곡동),호텔 타워,37.529938,126.8408348
1530,서울특별시 강서구 강서로7길 124 (화곡동),앨리스 넥스트 도어,37.5289826,126.8407184
1531,서울특별시 강서구 곰달래로18길 10 (화곡동),리치,37.5296683,126.841261
1532,서울특별시 강서구 곰달래로 118 (화곡동),와이키키,37.5303241,126.8460367
1533,서울특별시 강서구 양천로 102 (방화동),스위티호텔,37.5788247,126.8177337
1534,서울특별시 강서구 공항대로75길 54 (염창동),본모텔,37.548136,126.8746944
1535,서울특별시 강서구 월정로20길 8-4 (화곡동),청솔장,37.5294518,126.8390344
1536,서울특별시 강서구 송정로 59-1 (공항동),제일여관,37.5601126,126.8098757
1537,서울특별시 강서구 양천로 41 (방화동),대성여인숙,37.584103,126.8168419
1538,서울특별시 강서구 방화대로 94 (외발산동),메이필드호텔,37.5475247,126.8187885
1539,서울특별시 강서구 월정로20길 5 (화곡동),모텔노블레스,37.5297411,126.8388648
1540,'서울특별시 강서구 송정로 61-3 (공항동.8)',티파니,37.560096,126.8097458
1541,서울특별시 강서구 화곡로42길 6 (화곡동),일심장,37.5465258,126.8458797
1542,서울특별시 강서구 월정로20길 14 (화곡동),첼로,37.529502,126.8393742
1543,서울특별시 강서구 까치산로 88-5 (화곡동),블루힐여관,37.546284,126.8483368
1544,서울특별시 강서구 화곡로42길 16 (화곡동),커플모텔,37.5462722,126.8462978
1545,'서울특별시 강서구 월정로20길 9 (화곡동.12)',에이(A)플러스모텔,37.52978299999999,126.8391798
1546,'서울특별시 강서구 마곡중앙로 161-11 지하1~14층 (마곡동 가양1동 힐스테이트 에코 마곡나루역)',라마다앙코르서울마곡,37.5677844,126.8266858
1547,서울특별시 강서구 화곡로42나길 6 (화곡동),010 모텔,37.5467386,126.8462646
1548,서울특별시 강서구 강서로5나길 58 (화곡동),보보모텔,37.5286145,126.8449905
1549,서울특별시 강서구 송정로 65-7 (공항동),서울여관,37.56055380000001,126.8093017
1550,서울특별시 강서구 마곡동로4길 23 (마곡동),루체브릿지,37.55955900000001,126.836203
1551,서울특별시 중랑구 망우로 479 (망우동),꿈의궁전,37.6008209,127.1053228
1552,서울특별시 강서구 화곡로42길 34 (화곡동),삼부장여관,37.5458443,126.8472278
1553,서울특별시 강서구 화곡로42길 35 (화곡동),큐모텔,37.545944,126.8474707
1554,서울특별시 강서구 화곡로42가길 10 (화곡동),구름성여관,37.5462775,126.845647
1555,서울특별시 강서구 까치산로 25-8 (화곡동),금성여관,37.5424978,126.8430789
1556,서울특별시 광진구 동일로 90 호텔케이월드 (자양동),호텔케이월드,37.5405426,127.0634525
1557,서울특별시 강서구 공항대로46길 60 (화곡동),러브레터,37.5534511,126.8515131
1558,'서울특별시 강서구 남부순환로 190 (외발산동 외2필지)',호텔 디아망,37.5519554,126.8231549
1559,서울특별시 강서구 월정로18길 13 (화곡동),빅토리아여관,37.5293625,126.8395823
1560,서울특별시 동대문구 고산자로 508-4 (제기동),수경장여관,37.5849042,127.0388653
1561,'서울특별시 강서구 곰달래로 108 (화곡동 외 2필지)',호텔에스,37.5301945,126.8446719
1562,서울특별시 강서구 화곡로 176-16 (화곡동),호텔테마,37.5410956,126.8414893
1563,서울특별시 강서구 남부순환로 196 (외발산동외1필지),호텔 티제이,37.5514804,126.8213312
1564,'서울특별시 강서구 양천로 743 (염창동외1필지)',(주)나이아가라관광호텔,37.5540319,126.8717993
1565,서울특별시 강서구 곰달래로 56 (화곡동),케이투(K2),37.5310788,126.8609788
1566,서울특별시 강서구 강서로5가길 25 (화곡동),HOTEL Voll One(호텔 볼 원),37.5289072,126.8466287
1567,서울특별시 강서구 월정로30길 50 (화곡동),대호여관,37.5345091,126.8386551
1568,서울특별시 강서구 곰달래로24길 40 (화곡동),뉴그레이스,37.5287983,126.8470094
1569,서울특별시 강서구 화곡로 177 (화곡동),알프스,37.5421977,126.8410456
1570,서울특별시 강서구 화곡로42길 27 (화곡동),샤르망,37.54616499999999,126.8470418
1571,서울특별시 강서구 화곡로42길 14 (화곡동),유니온호텔,37.5463439,126.8461654
1572,'서울특별시 강서구 화곡로42길 3-6 (화곡동592)',랑뷰티크호텔(RANG BEAUTIQUE HOTEL),37.5468657,126.8460816
1573,서울특별시 강서구 화곡로 186-42 (화곡동),제일여관,37.5418663,126.8424482
1574,서울특별시 강서구 초록마을로3길 49 (화곡동),쟈스민모텔,37.5462538,126.8472758
1575,'서울특별시 강서구 마곡중앙6로 89 뉴골든타워 9~12층 (마곡동)',골든호텔,37.55319679999999,126.8298352
1576,서울특별시 강서구 강서로5가길 30 (화곡동),거기모텔,37.5291658,126.8462638
1577,서울특별시 강서구 강서로5가길 33 (화곡동),에덴파크모텔,37.5289485,126.8460624
1578,서울특별시 영등포구 여의대로 108 파크원 B6~지상30층 (여의도동),페어몬트 앰배서더 서울(Fairmont Ambassador Seoul),37.5237584,126.9225703
1579,'서울특별시 강서구 마곡중앙12로 10 메리어트호텔 (마곡동)',코트야드 메리어트 서울 보타닉파크,37.55319679999999,126.8298352
1580,서울특별시 강서구 곰달래로 257 (화곡동),금성여관,37.5322208,126.8615452
1581,서울특별시 강서구 화곡로 354-10 (화곡동),칼튼관광호텔,37.5545071,126.8524442
1582,서울특별시 강서구 공항대로 663 (염창동),골든서울호텔,37.5540319,126.8717993
1583,서울특별시 강서구 곰달래로18길 18 (화곡동),모텔미사,37.5294183,126.841223
1584,서울특별시 강서구 방화동로3길 27 (방화동),뱅크모텔,37.5634204,126.8080144
1585,서울특별시 강서구 곰달래로 76 (화곡동),호텔 엔,37.5300734,126.8412253
1586,'서울특별시 강서구 월정로 118 (화곡동.17)',오슬로호텔,37.5297158,126.8386762
1587,서울특별시 강서구 공항대로81길 26 (염창동),대림장,37.5478382,126.8764818
1588,서울특별시 강서구 화곡로42길 9 (화곡동),로얄장여관,37.5466132,126.846159
1589,'서울특별시 강서구 강서로5가길 27 (화곡동.30)',리버풀,37.5289085,126.8464895
1590,'서울특별시 강서구 방화대로 94 3~4층 (외발산동 스위트동)',메이필드 스위트호텔,37.5475247,126.8187885
1591,서울특별시 강서구 공항대로46길 66 (화곡동),드림호텔,37.5531417,126.8513843
1592,'서울특별시 강서구 하늘길 38 Sky  Park동 (방화동)',(주)호텔롯데 롯데시티호텔 김포공항,37.5638744,126.8045383
1593,서울특별시 강서구 까치산로14길 5 (화곡동),HOTEL A(호텔A),37.54573389999999,126.8479164
1594,서울특별시 강서구 까치산로15길 25 (화곡동),소설스미스,37.542109,126.837998
1595,서울특별시 강서구 남부순환로 188 (외발산동),강서호텔,37.5521978,126.8230673
1596,서울특별시 강서구 화곡로42길 10 모텔플라워 (화곡동),플라워모텔,37.5464253,126.8465693
1597,서울특별시 용산구 한강대로 305 1~20층 (갈월동),호텔 더 디자이너스,37.5473301,126.9722574
1598,서울특별시 강서구 까치산로15길 23 (화곡동),다우스,37.5470234,126.8469166
1599,'서울특별시 강서구 공항대로 518 지하 3 ~ 11층 (등촌동 2동 스탠다드호텔)',스탠다드호텔,37.5509357,126.8635334
1600,서울특별시 강서구 월정로20길 59 (화곡동),탑 모텔,37.5299024,126.8418898
1601,'서울특별시 강서구 곰달래로20길 27 (화곡동외2)',리베모텔,37.5289698,126.8429926
1602,서울특별시 강서구 화곡로42길 17 (화곡동),설레임모텔,37.5464253,126.8465693
1603,서울특별시 강서구 화곡로 248-8 (화곡동),호텔야자 강서구청점,37.5471533,126.8463759
1604,'서울특별시 강서구 마곡동로4길 15 엠팰리체 (마곡동)',호텔 엠펠리체,37.5599999,126.8352402
